question,answer,confidence_score,verbal_confidence
Who was the driver of the limousine at the time of Diana Princess of Wales' death?,henri paul,0.7929417175359074,I am likely correct
"Stretching a total of 80 miles, which is Northern Ireland's longest river?",bann,0.8231656401123595,I am likely correct
Which former British PM was christened “Grocer” by Private Eye?,edward heath,0.7596419805076948,I am likely correct
Laila Morse is the sister of which actor?,gary oldman,0.7210077294454925,I think this is correct
"Which monastic order, founded in 529 AD, was based at a monastery at Monte Cassino, Italy, until it was sacked in 580, when the monks fled to Rome and then spread throughout Europe?",benedictine,0.7254650951584627,I think this is correct
"Dassault, Embraer, Grob, and Sino Swearingen are makers of which high-end transport?",executive jets,0.7300659959314584,I think this is correct
Which Sweets were advertised with the slogan ' Taste the Rainbow'?,skittles,0.5465110077441985,I am unsure
Which cricketer holds the record of taking the most wickets in Test Matches for England?,ian botham,0.8688039045311844,I am likely correct
In which Canadian city is the Lion's Gate Bridge?,vancouver,0.8453902859174077,I am likely correct
"According to the rhyme, what is Wednesday’s child?",full of woe,0.6906323361381907,I think this is correct
"An orrery, popular in the 13th and 19th centuries, was a model of what?",solar system,0.7697703807078367,I am likely correct
"The original United Artists film studio was founded in 1919 by D.W. Griffith, Mary Pickford, Douglas Fairbanks and who else?",charlie chaplin,0.8673381178890064,I am likely correct
The traditional sport of 'pugilism' is nowadays called?,boxing,0.7739768496496108,I am likely correct
Michael Fassbender was nominated as Best Actor at the 88th Academy Awards for his role in which biographical drama?,steve jobs,0.6909972603713331,I think this is correct
By what more familiar name do we know the 'Angevin Dynasty' of English kings?,plantagenets,0.7041075304602953,I think this is correct
"""In which """" Star Wars"""" episode does Anakin Skywalker transform into the black-suited Darth Vader?""",episode iii revenge of sith,0.7479527400535884,I think this is correct
"In humans, otalgia, is the medical term for what?",earache,0.8315327985850468,I am likely correct
In what city would you find Copacabana beach?,rio de janeiro,0.848144619908891,I am likely correct
"The name of which person born in Dublin is connected in English history with the locations of Vimiero, Talavera, Salamanca, Vittoria, Orthes and Waterloo?",duke of wellington,0.627747778314279,I think this is correct
Which English football league club play their home games at Gigg Lane?,bury,0.6490995741483541,I think this is correct
"Which king, born in 1457, was the last king of England to be born in Wales?",henry 7,0.8287835692314482,I am likely correct
In 1883 which Indonesian volcano erupted and was believed to be the largest single explosion in recorded human history?,krakatoa,0.738828552565511,I think this is correct
"Who is the lexicographer, adjudicator, and longest-serving member of the on-screen team on Countdown?",susie dent,0.7194670741530168,I think this is correct
‘Before I Forget’ is a 1981 Autobiography by which English actor?,james mason,0.6511682384708041,I think this is correct
Which English cricketer had figures for bowling 10 for 53 against Australia 1956?,jim laker,0.6992330034888272,I think this is correct
What is the name of the laboratory in New Jersey which is associated with Thomas Edison?,menlo park,0.7214469173743249,I think this is correct
What is the traditional Maori greeting in which people press noses together?,hongi,0.7899782503568257,I am likely correct
What is Australian slang for an outside lavatory?,dunny,0.6593135147419934,I think this is correct
Which competition was won by Caroline Flack in December 2014?,strictly come dancing,0.694441149827999,I think this is correct
The king of what country became Iceland's ruler by treaty in 1262?,norway,0.6844374795548474,I think this is correct
"From the root Greek words 'against' and 'protection', what medical term refers to a serious human allergic reaction?",anaphylaxis,0.7643915388093473,I am likely correct
Which supermarket chain started selling straight croissants in its stores in February?,tesco,0.6865508388119075,I think this is correct
Which crusade was led by Philip II Augustus of France and Richard I of England?,third crusade,0.773385891990688,I am likely correct
What type of tree was Newton supposedly sitting under when he formulated his theory of gravity?,apple,0.8131469661456681,I am likely correct
"Ingvar Kamprad, one of the world's richest men, founded which company in the 1940's?",ikea,0.8093602824694996,I am likely correct
When sending an email you are given the option to 'Add Cc' or 'Add Bcc'. For which word is the 'B' the initial letter?,blind carbon copy,0.8414624800577731,I am likely correct
How many are in a gross?,144,0.8195019651616465,I am likely correct
How is the Shakespeare character 'Robin Goodfellow' better known?,puck,0.8498358932556024,I am likely correct
The armistice to end World War I was signed in November 1918 in a railway carriage in which French town?,compiegne,0.8634998042746395,I am likely correct
Which capital city is known as Praha by its inhabitants?,prague,0.820796987196576,I am likely correct
Who was Poopdeck Pappys most famous son?,popeye,0.7644084750000424,I am likely correct
The Red Setter is more properly known by which name?,irish setter,0.7765945256792236,I am likely correct
Who created the Star Wars series of films?,george lucas,0.8225910308944182,I am likely correct
Who was elected Prime Minister of India in 2014?,narendra modi,0.7912822641072561,I am likely correct
"'Wilson, the Wonder Athlete' who was still breaking world records at the age of 128, first appeared in 1933 in which boy's comic?",hotspur,0.5064390728703694,I am unsure
What is the nickname of Sheffield United,blades,0.7294365174979225,I think this is correct
What is the capital of the U.S. state of Connecticut?,hartford,0.8744789024971046,I am likely correct
"According to several early Old Testament books, who led the Israelites after the death of Moses?",joshua,0.7992133051440998,I am likely correct
"What was the name of John Bunyan's autobiography, written in Bedford Gaol and published in 1666?",grace abounding,0.8009930209775434,I am likely correct
"""Which nation's record in the final of football's World Cup, reads """"played one - lost one""""?""",sweden,0.7092623071590819,I think this is correct
"In which US TV series was Peter Graves greeted with the message 'Good morning, Mr Phelps '?",mission impossible,0.6735443573712031,I think this is correct
"Bunny Chow, also known as Kota, is a fast-food dish consisting of a hollowed-out loaf filled with curry and is native to which country?",south africa,0.7994229410531931,I am likely correct
The laburnum tree has what colour flowers?,yellow,0.7952535425082962,I am likely correct
Which country left the Commonwealthin 1972 and rejoined in 1989?,pakistan,0.7553427543120612,I am likely correct
The word sacerdotal means relating to what?,priesthood,0.7755760114381319,I am likely correct
"In 1934, local miners in Ashington, Northumberland, formed a group to study what?",art,0.6736953967352732,I think this is correct
"""The names of how many states of the USA start and end with the letter """"a""""?""",3,0.8060999754617859,I am likely correct
"""""""A Whiter Shade of Pale"""" was the 1967 debut single for which successful British band?""",procul harum,0.736431391697777,I think this is correct
Which part of the body is affected by Emphysema?,lungs,0.8511036041111494,I am likely correct
"Which boxer was the first to defeat Mike Tyson in a professional fight, in February 1990?",james buster douglas,0.8126545853597527,I am likely correct
"With 47 attacks in the year 2010 alone, what body of water is known as Pirate Alley?",gulf of aden,0.5312330482356826,I am unsure
"Later a 'Blue Peter' presenter, who played 'Steven Taylor', an assistant to William Hartnell's 'Doctor Who'?",peter purves,0.672972901054786,I think this is correct
In which Spanish city is the Alhambra Palace located?,granada,0.8440471636478241,I am likely correct
Pantagruel was the son of which giant?,gargantua,0.7078332465664208,I think this is correct
Who wrote the words to 'Land of Hope and Glory'?,ac benson,0.7517632161462888,I am likely correct
In which sport would you see someone slam-dunking the ball?,basketball,0.825309899140227,I am likely correct
